kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - rodinný stav: svobodní  - celkem,Obyvatelstvo - rodinný stav: svobodní  - muži,Obyvatelstvo - rodinný stav: svobodní  - ženy,"Obyvatelstvo - rodinný stav: ženatí, vdané - celkem","Obyvatelstvo - rodinný stav: ženatí, vdané - muži","Obyvatelstvo - rodinný stav: ženatí, vdané - ženy",Obyvatelstvo - rodinný stav: rozvedení - celkem,Obyvatelstvo - rodinný stav: rozvedení - muži,Obyvatelstvo - rodinný stav: rozvedení - ženy,Obyvatelstvo - rodinný stav: ovdovělí - celkem,Obyvatelstvo - rodinný stav: ovdovělí - muži,Obyvatelstvo - rodinný stav: ovdovělí - ženy,Obyvatelstvo - rodinný stav: nezjištěno - celkem,Obyvatelstvo - rodinný stav: nezjištěno - muži,Obyvatelstvo - rodinný stav: nezjištěno - ženy
55268202,34,20,14,15,11,4,16,8,8,3,1,2,0,0,0,0,0,0
55268203,49,25,24,12,8,4,26,14,12,5,3,2,6,0,6,0,0,0
55268204,105,53,52,43,24,19,49,25,24,8,4,4,5,0,5,0,0,0
55268205,179,91,88,55,32,23,95,47,48,14,8,6,15,4,11,0,0,0
55269101,899,454,445,383,215,168,376,189,187,87,40,47,53,10,43,0,0,0
56816301,357,175,182,147,76,71,158,80,78,34,16,18,18,3,15,0,0,0
59892501,560,280,280,203,117,86,280,137,143,41,20,21,36,6,30,0,0,0
59892502,245,125,120,87,51,36,122,60,62,13,10,3,22,4,18,1,0,1
59892503,311,155,156,126,66,60,149,75,74,23,13,10,13,1,12,0,0,0
59892504,388,198,190,133,80,53,195,98,97,27,12,15,30,7,23,3,1,2
59892505,2238,1119,1119,872,498,374,966,484,482,220,106,114,177,28,149,3,3,0
1367430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59905101,77,44,33,23,17,6,44,22,22,8,3,5,2,2,0,0,0,0
59905102,497,253,244,202,115,87,231,117,114,27,13,14,35,6,29,2,2,0
59905103,442,228,214,177,102,75,196,99,97,36,21,15,31,5,26,2,1,1
59905104,321,151,170,113,59,54,149,74,75,24,12,12,34,6,28,1,0,1
59905105,283,140,143,175,85,90,53,26,27,38,23,15,16,5,11,1,1,0
59905106,334,158,176,114,57,57,164,81,83,29,16,13,26,4,22,1,0,1
59905108,2168,1101,1067,854,501,353,926,463,463,229,106,123,153,29,124,6,2,4
59905109,65,35,30,39,20,19,16,9,7,8,4,4,1,1,0,1,1,0
59905110,423,205,218,148,86,62,193,93,100,44,20,24,37,5,32,1,1,0
59905111,860,393,467,304,153,151,315,158,157,107,52,55,125,23,102,9,7,2
59905112,433,206,227,149,76,73,194,97,97,45,24,21,44,8,36,1,1,0
59905113,868,456,412,390,235,155,295,149,146,141,64,77,41,7,34,1,1,0
59905114,1255,621,634,494,272,222,574,287,287,109,47,62,75,12,63,0,0,0
59905115,2905,1390,1515,1147,660,487,1041,517,524,430,161,269,267,42,225,14,6,8
59905116,630,327,303,285,165,120,189,93,96,108,57,51,43,7,36,5,5,0
59905117,68,36,32,46,26,20,13,6,7,7,3,4,1,0,1,1,1,0
59905118,43,23,20,15,11,4,17,8,9,10,4,6,1,0,1,0,0,0
59905119,3764,1754,2010,1518,802,716,1281,646,635,640,251,389,310,51,259,12,4,8
59905121,3643,1862,1781,1717,982,735,1029,512,517,622,304,318,255,50,205,13,9,4
59905123,959,468,491,345,190,155,420,210,210,108,47,61,86,21,65,0,0,0
59893301,718,349,369,275,140,135,352,175,177,56,28,28,35,6,29,0,0,0
59893302,600,305,295,249,139,110,283,142,141,35,17,18,32,7,25,1,0,1
59893303,850,446,404,345,203,142,407,203,204,55,27,28,42,12,30,0,0,0
59893304,356,174,182,133,69,64,181,93,88,23,11,12,17,1,16,2,0,2
59893305,567,292,275,214,123,91,281,141,140,43,23,20,27,4,23,2,1,1
59893306,115,57,58,37,20,17,61,30,31,7,5,2,10,2,8,0,0,0
59893307,310,142,168,128,58,70,139,69,70,22,10,12,20,4,16,1,1,0
59893308,828,404,424,319,177,142,367,187,180,78,30,48,61,9,52,3,1,2
59893309,195,94,101,68,37,31,94,46,48,20,9,11,13,2,11,0,0,0
59893310,367,178,189,143,81,62,168,84,84,33,10,23,23,3,20,0,0,0
59893311,1623,763,860,606,347,259,585,291,294,243,95,148,181,24,157,8,6,2
59893312,505,208,297,165,86,79,148,73,75,80,32,48,107,15,92,4,2,2
59893313,1154,535,619,453,239,214,399,198,201,180,85,95,119,11,108,3,2,1
59893314,4869,2331,2538,2073,1113,960,1758,877,881,777,292,485,246,42,204,11,5,6
59893315,2630,1232,1398,935,517,418,1012,508,504,394,160,234,277,39,238,11,7,4
59893316,1909,901,1008,778,418,360,739,366,373,233,91,142,156,24,132,3,2,1
59893317,36,15,21,17,6,11,13,6,7,3,3,0,3,0,3,0,0,0
59893319,681,331,350,276,149,127,262,132,130,83,40,43,59,9,50,1,1,0
59893320,745,360,385,324,174,150,286,141,145,82,37,45,49,5,44,4,3,1
59893321,586,276,310,212,107,105,281,142,139,54,24,30,38,2,36,1,1,0
59893322,2873,1472,1401,1404,787,617,837,418,419,471,226,245,144,32,112,17,9,8
59893323,613,294,319,222,111,111,278,141,137,61,25,36,50,15,35,2,2,0
3309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59894101,3884,1933,1951,1432,778,654,1862,935,927,309,163,146,277,56,221,4,1,3
59894102,231,119,112,88,52,36,106,53,53,18,10,8,19,4,15,0,0,0
59896801,4414,2189,2225,1645,912,733,2070,1032,1038,379,190,189,312,49,263,4,2,2
59896802,636,301,335,224,122,102,306,151,155,42,14,28,63,13,50,1,1,0
56886401,1142,590,552,492,296,196,436,218,218,121,61,60,89,14,75,2,1,1
0377880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0377960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55508801,580,292,288,222,113,109,278,142,136,57,30,27,23,7,16,0,0,0
55508802,5485,2571,2914,2053,1143,910,2122,1050,1072,770,291,479,527,82,445,8,3,5
55508803,1669,810,859,580,320,260,704,353,351,237,101,136,146,35,111,2,1,1
55508804,6506,3017,3489,2263,1250,1013,2428,1205,1223,1018,415,603,772,135,637,23,11,12
55508805,1308,676,632,473,278,195,658,325,333,102,57,45,73,14,59,2,2,0
55508806,1809,864,945,594,320,274,898,444,454,158,71,87,157,27,130,2,2,0
55508807,308,138,170,115,56,59,141,69,72,27,10,17,25,3,22,0,0,0
55508808,499,256,243,189,105,84,240,120,120,38,17,21,30,12,18,2,2,0
55508809,730,363,367,231,130,101,363,181,182,61,30,31,74,22,52,1,0,1
55508810,3617,1776,1841,1435,804,631,1387,691,696,584,242,342,205,37,168,4,2,2
55508811,4551,2225,2326,2105,1145,960,1463,732,731,776,311,465,197,34,163,8,3,5
55508812,543,252,291,168,93,75,241,120,121,34,13,21,100,26,74,0,0,0
55508813,686,282,404,180,99,81,247,127,120,71,27,44,181,26,155,7,3,4
55508814,1779,833,946,723,372,351,673,335,338,237,99,138,136,23,113,10,4,6
55508815,3762,1912,1850,2014,1125,889,780,390,390,681,333,348,260,48,212,25,14,11
55508816,50,28,22,22,16,6,22,12,10,3,0,3,3,0,3,0,0,0
55508817,2510,1336,1174,1020,616,404,918,469,449,367,191,176,175,32,143,30,28,2
55508818,723,351,372,325,161,164,258,131,127,93,52,41,44,6,38,1,1,0
55508819,1156,567,589,383,204,179,600,306,294,92,43,49,81,14,67,0,0,0
55508820,957,502,455,366,212,154,434,220,214,77,41,36,35,6,29,45,23,22
55508821,54,29,25,21,15,6,22,11,11,5,2,3,6,1,5,0,0,0
55508822,147,78,69,56,38,18,54,27,27,21,10,11,15,2,13,1,1,0
55508823,4849,2345,2504,2279,1239,1040,1341,669,672,875,391,484,338,37,301,14,7,7
55508824,3557,1654,1903,1238,698,540,1345,674,671,553,224,329,409,51,358,12,7,5
55508825,454,232,222,179,104,75,215,107,108,29,13,16,28,7,21,3,1,2
55508826,72,32,40,33,18,15,16,8,8,16,6,10,7,0,7,0,0,0
55508827,4878,2550,2328,2401,1437,964,1199,599,600,911,456,455,353,51,302,11,6,5
55508828,36,18,18,12,7,5,19,9,10,4,2,2,1,0,1,0,0,0
55508829,3522,1690,1832,1485,837,648,1046,523,523,616,276,340,362,50,312,9,3,6
55508830,4144,1963,2181,1647,930,717,1336,663,673,731,302,429,421,63,358,9,5,4
55508831,2036,945,1091,781,427,354,708,349,359,341,138,203,197,26,171,9,5,4
55508832,5176,2445,2731,2187,1204,983,1535,770,765,897,394,503,535,71,464,18,6,12
59817801,869,429,440,327,179,148,446,216,230,55,28,27,39,5,34,2,1,1
59817802,259,124,135,101,50,51,124,62,62,18,8,10,16,4,12,0,0,0
59817803,297,140,157,109,52,57,144,72,72,21,14,7,23,2,21,0,0,0
59817804,316,155,161,115,65,50,150,75,75,29,11,18,21,4,17,1,0,1
59817805,736,373,363,267,151,116,385,195,190,55,24,31,28,3,25,1,0,1
55273901,754,387,367,249,154,95,392,199,193,58,26,32,54,8,46,1,0,1
55273902,3356,1708,1648,1363,797,566,1347,673,674,377,189,188,264,45,219,5,4,1
55273903,121,67,54,71,38,33,23,13,10,21,13,8,5,2,3,1,1,0
55529101,110,52,58,44,21,23,50,25,25,3,2,1,12,4,8,1,0,1
55529102,48,21,27,19,9,10,25,11,14,0,0,0,4,1,3,0,0,0
55529103,612,312,300,231,127,104,307,154,153,42,25,17,32,6,26,0,0,0
55529104,559,280,279,250,131,119,245,122,123,35,23,12,28,4,24,1,0,1
0638430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0639590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0640092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0640680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0640760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0640840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0640920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0641220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0641310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0641570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0641650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0641730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0873270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59891702,6234,2965,3269,2386,1315,1071,2187,1092,1095,990,421,569,644,120,524,25,15,10
59891703,837,434,403,309,194,115,383,192,191,85,39,46,60,9,51,0,0,0
59891704,354,175,179,154,85,69,137,68,69,35,14,21,27,7,20,1,1,0
59891705,273,140,133,89,55,34,140,70,70,17,9,8,26,6,20,0,0,0
59891706,244,121,123,87,53,34,123,62,61,11,3,8,23,3,20,0,0,0
59891707,137,74,63,53,32,21,57,29,28,18,13,5,9,0,9,0,0,0
59891711,1332,904,428,777,568,209,211,108,103,262,202,60,67,11,56,15,15,0
59891712,251,120,131,88,49,39,125,62,63,14,5,9,23,3,20,1,1,0
59891713,524,331,193,236,173,63,163,88,75,72,54,18,47,12,35,4,4,0
59891714,228,108,120,81,43,38,103,50,53,26,11,15,18,4,14,0,0,0
59891715,112,58,54,56,33,23,29,14,15,14,5,9,12,5,7,1,1,0
59891716,368,155,213,93,57,36,138,70,68,32,13,19,102,15,87,3,0,3
59891719,5420,2652,2768,2140,1230,910,1956,980,976,824,349,475,487,87,400,12,6,6
59891720,955,473,482,307,173,134,496,247,249,74,38,36,77,14,63,1,1,0
59891721,4220,2018,2202,1556,893,663,1639,813,826,597,243,354,415,62,353,9,6,3
59891723,220,116,104,68,44,24,127,63,64,12,7,5,12,1,11,1,1,0
59891725,3146,1551,1595,1783,982,801,477,247,230,559,270,289,299,37,262,28,15,13
59891726,4018,1896,2122,1705,890,815,1356,680,676,563,251,312,377,65,312,17,10,7
59891728,1287,659,628,692,385,307,286,145,141,216,105,111,78,15,63,15,9,6
59891729,3860,1821,2039,1646,884,762,1164,578,586,608,274,334,417,73,344,24,12,12
59891730,5574,2661,2913,2407,1313,1094,1830,915,915,806,337,469,517,86,431,8,6,2
59891731,1169,517,652,401,223,178,397,198,199,190,63,127,179,33,146,2,0,2
59891732,20,11,9,7,4,3,7,3,4,5,3,2,0,0,0,1,1,0
59891733,48,22,26,18,7,11,22,11,11,3,2,1,2,1,1,3,1,2
59891734,5037,2355,2682,1919,1050,869,1852,923,929,736,286,450,518,90,428,11,6,5
59891735,1682,831,851,539,305,234,828,416,412,160,80,80,150,27,123,5,3,2
59891736,923,466,457,332,191,141,427,214,213,91,47,44,73,14,59,0,0,0
1124110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59906901,333,156,177,115,62,53,146,72,74,33,16,17,38,6,32,1,0,1
59906902,489,240,249,176,98,78,243,122,121,39,16,23,29,3,26,2,1,1
59906903,3355,1531,1824,1317,734,583,1088,541,547,476,176,300,462,69,393,12,11,1
59906904,541,250,291,201,94,107,271,137,134,36,15,21,33,4,29,0,0,0
59906905,318,154,164,98,52,46,171,85,86,21,9,12,25,7,18,3,1,2
59906906,4948,2460,2488,2094,1166,928,1874,933,941,755,317,438,215,39,176,8,5,3
59906907,2665,1292,1373,1165,636,529,988,493,495,353,126,227,150,31,119,8,6,2
59906908,3544,1689,1855,1483,792,691,1278,637,641,493,207,286,284,48,236,6,5,1
59906909,3868,1939,1929,1602,950,652,1151,575,576,731,348,383,368,57,311,14,9,5
59906910,489,230,259,148,79,69,245,122,123,39,19,20,57,10,47,0,0,0
59906911,293,144,149,85,45,40,155,78,77,23,13,10,30,8,22,0,0,0
59906912,55,14,41,2,1,1,8,5,3,10,1,9,35,7,28,0,0,0
59906914,262,119,143,102,45,57,113,56,57,25,11,14,22,7,15,0,0,0
59906915,67,36,31,24,15,9,33,17,16,6,3,3,4,1,3,0,0,0
59906916,735,364,371,325,183,142,270,132,138,77,37,40,61,11,50,2,1,1
59906917,171,84,87,89,49,40,52,26,26,17,7,10,11,2,9,1,0,1
59906919,21,13,8,11,8,3,6,3,3,3,2,1,0,0,0,1,0,1
59906920,76,45,31,31,22,9,32,16,16,11,6,5,1,0,1,1,1,0
59906921,73,35,38,39,20,19,19,10,9,8,4,4,6,0,6,1,1,0
59906922,2105,1075,1030,1130,629,501,551,274,277,259,135,124,159,31,128,4,4,0
59906923,1549,769,780,525,284,241,722,359,363,184,106,78,117,20,97,1,0,1
59906924,105,56,49,43,26,17,40,20,20,13,7,6,9,3,6,0,0,0
59906925,595,301,294,199,117,82,312,158,154,38,20,18,46,6,40,0,0,0
59906926,404,200,204,146,88,58,200,100,100,22,10,12,36,2,34,0,0,0
59906927,520,262,258,339,176,163,89,44,45,65,35,30,21,4,17,6,3,3
59907701,1063,609,454,393,235,158,432,233,199,110,59,51,62,17,45,66,65,1
59907702,413,196,217,173,82,91,153,78,75,62,30,32,23,5,18,2,1,1
59907703,1979,987,992,706,398,308,989,499,490,144,70,74,138,19,119,1,1,0
59907704,117,64,53,46,28,18,56,29,27,9,5,4,5,1,4,1,1,0
59907705,540,258,282,192,95,97,264,131,133,47,26,21,36,6,30,1,0,1
59907706,723,363,360,270,157,113,342,172,170,54,23,31,57,11,46,0,0,0
59908501,7460,3658,3802,3076,1609,1467,3104,1557,1547,761,385,376,495,92,403,16,13,3
59910701,3459,1729,1730,1372,776,596,1428,715,713,401,185,216,251,49,202,7,4,3
59910702,3997,1970,2027,1590,866,724,1733,857,876,350,171,179,309,65,244,11,8,3
3417030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59914001,196,99,97,85,50,35,85,43,42,12,5,7,14,1,13,0,0,0
59914002,1290,641,649,525,292,233,551,273,278,118,61,57,95,14,81,1,1,0
59914003,215,105,110,76,40,36,104,52,52,17,8,9,17,4,13,1,1,0
59914004,20,11,9,6,5,1,10,5,5,0,0,0,4,1,3,0,0,0
59915801,743,373,370,300,163,137,333,169,164,69,33,36,41,8,33,0,0,0
59915802,181,90,91,62,33,29,93,47,46,14,9,5,11,0,11,1,1,0
59915803,70,35,35,33,17,16,28,14,14,6,4,2,3,0,3,0,0,0
59915804,450,232,218,160,92,68,206,103,103,60,32,28,24,5,19,0,0,0
59915805,191,98,93,82,46,36,77,38,39,21,10,11,11,4,7,0,0,0
59915806,2164,1072,1092,749,426,323,1027,516,511,196,106,90,192,24,168,0,0,0
59915807,171,83,88,60,30,30,90,45,45,11,7,4,9,1,8,1,0,1
59915808,257,130,127,78,41,37,138,70,68,25,13,12,15,5,10,1,1,0
59915809,419,204,215,148,77,71,223,111,112,26,14,12,22,2,20,0,0,0
56874101,667,329,338,271,153,118,285,140,145,55,28,27,54,8,46,2,0,2
59921201,1334,667,667,590,313,277,524,262,262,135,71,64,83,20,63,2,1,1
59921202,348,181,167,145,87,58,141,71,70,34,16,18,26,5,21,2,2,0
56848101,941,491,450,409,233,176,422,211,211,55,32,23,55,15,40,0,0,0
54698401,594,313,281,262,160,102,231,115,116,63,31,32,36,6,30,2,1,1
0044480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0044560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59924701,27,10,17,12,4,8,8,4,4,4,1,3,3,1,2,0,0,0
59924702,262,130,132,126,72,54,99,49,50,22,9,13,15,0,15,0,0,0
59924703,119,62,57,51,33,18,47,24,23,10,5,5,8,0,8,3,0,3
59924704,388,189,199,138,78,60,190,94,96,38,13,25,21,4,17,1,0,1
59924705,64,26,38,27,13,14,19,10,9,7,3,4,11,0,11,0,0,0
59924706,227,105,122,76,37,39,111,56,55,18,8,10,21,4,17,1,0,1
59924707,593,313,280,232,136,96,267,134,133,50,28,22,42,13,29,0,0,0
59924709,145,72,73,51,26,25,70,35,35,12,8,4,12,3,9,0,0,0
59924710,847,405,442,355,186,169,320,162,158,105,43,62,65,12,53,2,2,0
59924711,91,43,48,28,11,17,49,24,25,8,6,2,5,1,4,1,1,0
59924712,1453,706,747,570,328,242,601,298,303,150,54,96,127,24,103,4,2,2
59924713,1105,557,548,500,290,210,354,178,176,180,81,99,66,6,60,4,1,3
59924715,101,47,54,44,18,26,48,24,24,8,5,3,1,0,1,0,0,0
59924716,107,57,50,43,26,17,53,26,27,5,4,1,6,1,5,0,0,0
59924717,918,424,494,354,184,170,344,172,172,106,50,56,111,17,94,3,1,2
59924718,179,94,85,83,51,32,72,36,36,11,6,5,13,1,12,0,0,0
59924719,533,262,271,231,124,107,230,116,114,43,16,27,28,6,22,1,0,1
55493601,466,234,232,177,97,80,234,118,116,31,15,16,24,4,20,0,0,0
56843101,77,41,36,30,18,12,40,20,20,3,1,2,4,2,2,0,0,0
56843102,540,262,278,219,118,101,237,118,119,41,16,25,43,10,33,0,0,0
55685801,953,505,448,418,256,162,399,201,198,74,34,40,58,11,47,3,2,1
59934401,173,90,83,77,42,35,72,37,35,18,10,8,6,1,5,0,0,0
59934402,1307,666,641,595,344,251,439,221,218,191,84,107,76,13,63,6,4,2
59934403,593,301,292,247,138,109,261,131,130,47,24,23,38,8,30,0,0,0
59934404,896,408,488,374,194,180,323,160,163,117,40,77,81,14,67,1,0,1
59934405,1057,527,530,376,217,159,510,253,257,92,48,44,77,8,69,2,1,1
59934406,115,59,56,42,23,19,52,26,26,13,8,5,8,2,6,0,0,0
59934408,1383,658,725,579,328,251,433,213,220,236,99,137,129,15,114,5,3,2
59934409,79,43,36,35,21,14,37,18,19,3,3,0,4,1,3,0,0,0
59934410,1580,810,770,691,425,266,465,231,234,309,135,174,104,13,91,11,6,5
59934411,2316,1085,1231,978,529,449,840,420,420,319,101,218,173,29,144,6,6,0
59934412,1004,469,535,347,181,166,460,230,230,85,38,47,108,18,90,4,2,2
59934413,73,43,30,36,23,13,29,14,15,5,5,0,3,1,2,0,0,0
59935201,363,188,175,158,90,68,148,74,74,34,18,16,20,5,15,3,1,2
59935202,98,47,51,42,22,20,48,23,25,3,2,1,5,0,5,0,0,0
59935203,593,302,291,264,148,116,229,115,114,62,34,28,38,5,33,0,0,0
59935204,136,70,66,64,35,29,50,26,24,14,8,6,8,1,7,0,0,0
59935205,68,34,34,31,17,14,26,13,13,5,1,4,6,3,3,0,0,0
59935206,54,31,23,20,12,8,24,12,12,7,6,1,3,1,2,0,0,0
59935207,372,180,192,134,69,65,185,94,91,30,15,15,23,2,21,0,0,0
59935208,445,217,228,178,94,84,206,103,103,27,16,11,33,4,29,1,0,1
59935209,124,64,60,63,36,27,39,19,20,13,8,5,8,0,8,1,1,0
59935210,2801,1372,1429,1180,647,533,1003,505,498,357,173,184,253,43,210,8,4,4
59935211,135,62,73,55,26,29,55,27,28,11,7,4,14,2,12,0,0,0
59935212,167,86,81,76,46,30,68,33,35,13,5,8,10,2,8,0,0,0
56856201,295,153,142,140,79,61,118,59,59,20,12,8,16,2,14,1,1,0
56856202,60,34,26,19,14,5,34,17,17,3,3,0,4,0,4,0,0,0
56857101,172,85,87,81,41,40,55,28,27,13,11,2,23,5,18,0,0,0
56966601,147,70,77,54,26,28,68,34,34,14,6,8,10,3,7,1,1,0
56966602,794,407,387,320,183,137,353,177,176,72,39,33,48,8,40,1,0,1
59940901,1614,799,815,637,348,289,718,361,357,146,72,74,113,18,95,0,0,0
56851101,765,383,382,309,178,131,319,161,158,66,29,37,67,11,56,0,0,0
55406501,618,295,323,271,142,129,233,118,115,58,22,36,56,13,43,0,0,0
59946801,177,78,99,91,39,52,56,29,27,11,5,6,19,5,14,0,0,0
59946802,317,165,152,129,76,53,144,74,70,25,14,11,18,1,17,1,0,1
59946803,55,26,29,21,10,11,29,15,14,4,1,3,1,0,1,0,0,0
59946804,996,504,492,424,245,179,399,200,199,98,48,50,73,9,64,1,1,0
59946806,247,128,119,119,68,51,103,52,51,13,7,6,12,1,11,0,0,0
59950601,432,216,216,171,102,69,182,91,91,47,17,30,31,5,26,1,1,0
59950602,1190,605,585,491,275,216,523,261,262,103,58,45,71,10,61,2,1,1
56864301,686,335,351,268,146,122,290,144,146,63,36,27,64,8,56,1,1,0
0694420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59956501,788,397,391,308,179,129,361,181,180,56,28,28,61,7,54,0,0,0
59956502,604,317,287,229,142,87,282,140,142,40,24,16,50,11,39,1,0,1
59956503,3241,1668,1573,1431,850,581,1046,522,524,543,254,289,210,36,174,10,5,5
59956504,378,197,181,131,79,52,172,87,85,42,23,19,27,4,23,6,4,2
59956505,2162,1032,1130,951,513,438,751,373,378,301,121,180,156,23,133,3,2,1
59956506,135,71,64,67,41,26,58,28,30,4,1,3,5,0,5,1,1,0
59956507,571,276,295,185,104,81,277,138,139,46,20,26,59,10,49,4,4,0
59956508,84,64,20,50,38,12,16,12,4,15,13,2,2,1,1,1,0,1
59956511,264,135,129,103,47,56,120,66,54,27,18,9,14,4,10,0,0,0
59956512,5331,2644,2687,2393,1334,1059,1725,865,860,932,379,553,267,59,208,12,7,5
59956513,332,170,162,115,65,50,171,87,84,27,16,11,19,2,17,0,0,0
59956514,234,117,117,84,46,38,116,57,59,18,10,8,15,4,11,1,0,1
59956515,254,121,133,98,50,48,115,58,57,22,10,12,19,3,16,0,0,0
59956516,2796,1303,1493,1152,614,538,938,466,472,511,191,320,189,29,160,6,3,3
59956517,1995,973,1022,870,485,385,723,361,362,291,107,184,110,19,91,1,1,0
59956518,721,356,365,272,148,124,350,176,174,50,22,28,44,8,36,5,2,3
59956519,701,360,341,288,165,123,335,170,165,40,18,22,38,7,31,0,0,0
59956520,428,215,213,181,100,81,203,101,102,18,7,11,25,6,19,1,1,0
55531201,519,270,249,232,130,102,207,106,101,45,28,17,33,5,28,2,1,1
56854601,1811,880,931,817,440,377,676,336,340,178,81,97,138,23,115,2,0,2
50004601,1699,855,844,672,379,293,780,389,391,126,64,62,119,21,98,2,2,0
59960301,69,34,35,27,15,12,39,19,20,1,0,1,2,0,2,0,0,0
59960302,145,73,72,60,39,21,62,29,33,14,5,9,9,0,9,0,0,0
59960303,1299,684,615,535,325,210,583,293,290,108,53,55,73,13,60,0,0,0
59964601,45,24,21,15,11,4,25,13,12,2,0,2,3,0,3,0,0,0
59964602,328,167,161,148,79,69,133,67,66,27,15,12,20,6,14,0,0,0
56858901,535,266,269,230,124,106,209,104,105,56,31,25,38,6,32,2,1,1
59968901,2328,1171,1157,1022,592,430,944,470,474,163,80,83,194,27,167,5,2,3
59968902,43,21,22,11,6,5,25,13,12,3,2,1,4,0,4,0,0,0
3414100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56868601,425,226,199,174,107,67,167,85,82,46,26,20,37,8,29,1,0,1
